"LINK_ID","TIME","FLOW","LANE_NO","OCC","ASPEED","LARGE_CAR_FLOW"
"3036","2009-06-11 07:49:26","46","1","8","67","2"
"3036","2009-06-11 07:49:26","31","13","73","5","16"
"3036","2009-06-11 07:49:26","32","12","33","10","13"
"3036","2009-06-11 07:49:26","46","11","32","13","17"
"3036","2009-06-11 07:51:25","26","3","6","72","6"
"3036","2009-06-11 07:51:25","27","2","7","63","6"
"3036","2009-06-11 07:51:25","43","1","7","70","0"
"3036","2009-06-11 07:51:25","18","13","83","2","15"
"3036","2009-06-11 07:51:25","36","12","39","9","16"
"3036","2009-06-11 07:51:25","36","11","24","50","15"
"3036","2009-06-11 07:55:24","17","3","10","42","11"
"3036","2009-06-11 07:55:24","37","2","8","62","5"
"3036","2009-06-11 07:55:24","47","1","10","61","3"
"3036","2009-06-11 07:55:24","26","13","32","9","6"
"3036","2009-06-11 07:55:24","22","12","12","57","5"
"3036","2009-06-11 07:55:24","30","11","18","67","9"
"3036","2009-06-11 07:57:24","28","3","5","73","3"
"3036","2009-06-11 07:57:24","29","2","7","59","4"
"3036","2009-06-11 07:57:24","45","1","8","62","1"
"3036","2009-06-11 07:57:24","36","13","72","6","14"
"3036","2009-06-11 07:57:24","35","12","43","8","11"
"3036","2009-06-11 07:57:24","41","11","27","56","13"
"3036","2009-06-11 07:59:24","20","3","4","79","4"
"3036","2009-06-11 07:59:24","23","2","3","56","0"
"3036","2009-06-11 07:59:24","38","1","7","74","2"
"3036","2009-06-11 07:59:24","40","13","64","7","20"
"3036","2009-06-11 07:59:24","40","12","58","7","24"
"3036","2009-06-11 07:59:24","42","11","45","9","26"
"3036","2009-06-11 08:01:23","18","3","6","48","6"
"3036","2009-06-11 08:01:23","22","2","3","63","1"
"3036","2009-06-11 08:01:23","36","1","5","75","1"
"3036","2009-06-11 08:01:23","19","13","58","4","10"
"3036","2009-06-11 08:01:23","20","12","15","109","10"
"3036","2009-06-11 08:01:23","22","11","16","58","9"
"3036","2009-06-11 08:03:23","22","3","6","76","6"
"3036","2009-06-11 08:03:23","26","2","8","51","5"
"3036","2009-06-11 08:03:23","47","1","9","59","1"
"3036","2009-06-11 08:03:23","45","13","51","10","31"
"3036","2009-06-11 08:03:23","37","12","36","10","21"
"3036","2009-06-11 08:03:23","43","11","33","12","18"
"3036","2009-06-11 08:05:22","23","3","3","69","3"
"3036","2009-06-11 08:05:22","31","2","8","54","5"
"3036","2009-06-11 08:05:22","43","1","8","64","2"
"3036","2009-06-11 08:05:22","38","13","77","6","25"
"3036","2009-06-11 08:05:22","39","12","35","11","18"
"3036","2009-06-11 08:05:22","36","11","22","63","13"
"3036","2009-06-11 08:07:22","21","3","4","60","3"
"3036","2009-06-11 08:07:22","29","2","5","58","2"
"3036","2009-06-11 08:07:22","36","1","6","62","1"
"3036","2009-06-11 08:07:22","29","13","64","5","21"
"3036","2009-06-11 08:07:22","35","12","50","7","24"
"3036","2009-06-11 08:07:22","53","11","33","15","25"
"3036","2009-06-11 08:09:21","21","3","3","55","3"
"3036","2009-06-11 08:09:21","30","2","4","59","0"
"3036","2009-06-11 08:09:21","40","1","7","67","0"
"3036","2009-06-11 08:09:21","33","13","66","6","14"
"3036","2009-06-11 08:09:21","28","12","37","8","7"
"3036","2009-06-11 08:09:21","39","11","32","11","19"
"3036","2009-06-11 08:11:21","9","3","1","86","1"
"3036","2009-06-11 08:11:21","16","2","2","70","0"
"3036","2009-06-11 08:11:21","34","1","5","74","1"
"3036","2009-06-11 08:11:21","41","13","63","7","24"
"3036","2009-06-11 08:11:21","54","12","41","14","24"
"3036","2009-06-11 08:11:21","44","11","49","8","27"
"3036","2009-06-11 08:13:20","20","3","4","64","6"
"3036","2009-06-11 08:13:20","21","2","5","78","5"
"3036","2009-06-11 08:13:20","33","1","6","74","1"
"3036","2009-06-11 08:13:20","40","13","52","9","17"
"3036","2009-06-11 08:13:20","47","12","43","11","21"
"3036","2009-06-11 08:13:20","56","11","47","11","22"
"3036","2009-06-11 08:15:20","14","3","4","51","3"
"3036","2009-06-11 08:15:20","26","2","7","64","6"
"3036","2009-06-11 08:15:20","29","1","4","74","0"
"3036","2009-06-11 08:15:20","38","13","41","11","23"
"3036","2009-06-11 08:15:20","43","12","47","9","19"
"3036","2009-06-11 08:15:20","53","11","46","11","22"
"3036","2009-06-11 08:19:19","12","3","3","49","3"
"3036","2009-06-11 08:19:19","21","2","4","52","2"
"3036","2009-06-11 08:19:19","31","1","4","69","0"
"3036","2009-06-11 08:19:19","13","13","75","2","8"
"3036","2009-06-11 08:19:19","26","12","14","53","9"
"3036","2009-06-11 08:19:19","22","11","24","44","6"
"3036","2009-06-11 08:27:17","13","3","4","47","4"
"3036","2009-06-11 08:27:17","17","2","5","55","4"
"3036","2009-06-11 08:27:17","35","1","6","67","2"
"3036","2009-06-11 08:27:17","41","13","63","8","24"
"3036","2009-06-11 08:27:17","44","12","36","13","17"
"3036","2009-06-11 08:27:17","38","11","33","11","23"
"3036","2009-06-11 08:31:16","23","3","5","76","4"
"3036","2009-06-11 08:31:16","36","2","9","53","4"
"3036","2009-06-11 08:31:16","54","1","12","50","0"
"3036","2009-06-11 08:31:16","33","13","70","5","21"
"3036","2009-06-11 08:31:16","43","12","41","11","25"
"3036","2009-06-11 08:31:16","37","11","37","9","17"
"3036","2009-06-11 08:35:15","19","3","7","55","8"
"3036","2009-06-11 08:35:15","30","2","8","59","4"
"3036","2009-06-11 08:35:15","46","1","9","61","1"
"3036","2009-06-11 08:35:15","34","13","56","7","14"
"3036","2009-06-11 08:35:15","34","12","50","7","27"
"3036","2009-06-11 08:35:15","48","11","35","13","25"
"3036","2009-06-11 08:37:15","22","3","5","86","5"
"3036","2009-06-11 08:37:15","31","2","6","62","4"
"3036","2009-06-11 08:37:15","44","1","10","57","1"
"3036","2009-06-11 08:37:15","37","13","64","7","13"
"3036","2009-06-11 08:37:15","41","12","49","8","23"
"3036","2009-06-11 08:37:15","54","11","40","13","26"
"3036","2009-06-11 08:39:14","17","3","6","45","7"
"3036","2009-06-11 08:39:14","19","2","4","39","2"
"3036","2009-06-11 08:39:14","45","1","8","66","0"
"3036","2009-06-11 08:39:14","31","13","64","5","21"
"3036","2009-06-11 08:39:14","38","12","43","9","20"
"3036","2009-06-11 08:39:14","39","11","32","11","24"
"3036","2009-06-11 08:41:14","18","3","7","57","10"
"3036","2009-06-11 08:41:14","25","2","6","60","2"
"3036","2009-06-11 08:41:14","40","1","6","69","0"
"3036","2009-06-11 08:41:14","34","13","67","6","17"
"3036","2009-06-11 08:41:14","37","12","42","9","11"
"3036","2009-06-11 08:41:14","47","11","48","9","19"
"3036","2009-06-11 08:43:13","22","3","7","90","8"
"3036","2009-06-11 08:43:13","30","2","8","51","5"
"3036","2009-06-11 08:43:13","40","1","8","61","0"
"3036","2009-06-11 08:43:13","39","13","65","7","28"
"3036","2009-06-11 08:43:13","42","12","40","11","20"
"3036","2009-06-11 08:43:13","48","11","47","10","30"
"3036","2009-06-11 08:47:12","23","3","7","68","8"
"3036","2009-06-11 08:47:12","32","2","6","59","2"
"3036","2009-06-11 08:47:12","45","1","8","71","2"
"3036","2009-06-11 08:47:12","33","13","37","10","4"
"3036","2009-06-11 08:47:12","32","12","30","26","6"
"3036","2009-06-11 08:47:12","35","11","25","33","9"
"3036","2009-06-11 08:49:12","18","3","6","51","5"
"3036","2009-06-11 08:49:12","39","2","7","63","2"
"3036","2009-06-11 08:49:12","46","1","7","68","0"
"3036","2009-06-11 08:49:12","27","13","71","4","15"
"3036","2009-06-11 08:49:12","39","12","37","11","14"
"3036","2009-06-11 08:49:12","36","11","28","47","20"
"3036","2009-06-11 08:51:11","21","3","5","63","6"
"3036","2009-06-11 08:51:11","24","2","3","58","0"
"3036","2009-06-11 08:51:11","39","1","6","71","3"
"3036","2009-06-11 08:51:11","32","13","37","10","6"
"3036","2009-06-11 08:51:11","36","12","30","22","5"
"3036","2009-06-11 08:51:11","42","11","29","59","25"
"3036","2009-06-11 08:53:11","17","3","6","48","6"
"3036","2009-06-11 08:53:11","31","2","5","66","1"
"3036","2009-06-11 08:53:11","38","1","8","65","3"
"3036","2009-06-11 08:53:11","29","13","14","43","3"
"3036","2009-06-11 08:53:11","33","12","14","38","3"
"3036","2009-06-11 08:53:11","33","11","11","36","3"
"3036","2009-06-11 08:55:10","23","3","5","62","4"
"3036","2009-06-11 08:55:10","28","2","6","55","3"
"3036","2009-06-11 08:55:10","43","1","8","57","1"
"3036","2009-06-11 08:55:10","25","13","7","52","1"
"3036","2009-06-11 08:55:10","26","12","7","56","1"
"3036","2009-06-11 08:55:10","30","11","5","53","0"
"3036","2009-06-11 08:59:10","22","3","9","64","9"
"3036","2009-06-11 08:59:10","28","2","9","48","7"
"3036","2009-06-11 08:59:10","46","1","8","71","3"
"3036","2009-06-11 08:59:10","32","13","12","52","5"
"3036","2009-06-11 08:59:10","45","12","12","51","2"
"3036","2009-06-11 08:59:10","28","11","8","35","0"
"3036","2009-06-11 09:01:09","14","3","5","55","7"
"3036","2009-06-11 09:01:09","28","2","10","50","7"
"3036","2009-06-11 09:01:09","49","1","9","65","2"
"3036","2009-06-11 09:01:09","26","13","8","48","1"
"3036","2009-06-11 09:01:09","41","12","11","49","2"
"3036","2009-06-11 09:01:09","41","11","9","50","0"
"3036","2009-06-11 09:05:08","21","3","4","63","4"
"3036","2009-06-11 09:05:08","30","2","8","62","5"
"3036","2009-06-11 09:05:08","49","1","9","69","4"
"3036","2009-06-11 09:05:08","25","13","8","59","5"
"3036","2009-06-11 09:05:08","43","12","12","50","1"
"3036","2009-06-11 09:05:08","39","11","8","51","0"
"3036","2009-06-11 09:07:08","23","3","9","54","9"
"3036","2009-06-11 09:07:08","27","2","7","52","4"
"3036","2009-06-11 09:07:08","40","1","8","61","4"
"3036","2009-06-11 09:07:08","25","13","13","53","6"
"3036","2009-06-11 09:07:08","36","12","12","48","2"
"3036","2009-06-11 09:07:08","37","11","8","56","1"
"3036","2009-06-11 09:09:07","17","3","7","47","9"
"3036","2009-06-11 09:09:07","28","2","7","68","4"
"3036","2009-06-11 09:09:07","53","1","10","63","1"
"3036","2009-06-11 09:09:07","38","13","15","47","6"
"3036","2009-06-11 09:09:07","47","12","14","42","3"
"3036","2009-06-11 09:09:07","47","11","12","44","1"
"3036","2009-06-11 09:11:07","27","3","7","60","7"
"3036","2009-06-11 09:11:07","31","2","7","58","4"
"3036","2009-06-11 09:11:07","45","1","9","63","1"
"3036","2009-06-11 09:11:07","37","13","14","51","4"
"3036","2009-06-11 09:11:07","39","12","13","40","2"
"3036","2009-06-11 09:11:07","34","11","6","50","0"
"3036","2009-06-11 09:15:06","28","3","8","53","6"
"3036","2009-06-11 09:15:06","29","2","7","57","4"
"3036","2009-06-11 09:15:06","51","1","8","82","2"
"3036","2009-06-11 09:15:06","34","13","12","47","4"
"3036","2009-06-11 09:15:06","44","12","11","55","0"
"3036","2009-06-11 09:15:06","36","11","7","62","0"
"3036","2009-06-11 09:17:05","19","3","6","44","8"
"3036","2009-06-11 09:17:05","34","2","9","55","4"
"3036","2009-06-11 09:17:05","42","1","7","68","1"
"3036","2009-06-11 09:17:05","33","13","11","49","4"
"3036","2009-06-11 09:17:05","45","12","15","52","8"
"3036","2009-06-11 09:17:05","46","11","11","49","1"
"3036","2009-06-11 09:19:05","20","3","5","63","5"
"3036","2009-06-11 09:19:05","33","2","7","52","3"
"3036","2009-06-11 09:19:05","46","1","9","61","1"
"3036","2009-06-11 09:19:05","33","13","10","59","3"
"3036","2009-06-11 09:19:05","48","12","13","55","5"
"3036","2009-06-11 09:19:05","40","11","9","49","1"
"3036","2009-06-11 09:23:04","22","3","6","66","6"
"3036","2009-06-11 09:23:04","27","2","7","55","3"
"3036","2009-06-11 09:23:04","39","1","7","69","2"
"3036","2009-06-11 09:23:04","31","13","12","55","5"
"3036","2009-06-11 09:23:04","44","12","14","53","2"
"3036","2009-06-11 09:23:04","35","11","7","51","0"
"3036","2009-06-11 09:25:03","28","3","6","73","5"
"3036","2009-06-11 09:25:03","37","2","8","55","3"
"3036","2009-06-11 09:25:03","47","1","10","69","4"
"3036","2009-06-11 09:25:03","35","13","14","43","3"
"3036","2009-06-11 09:25:03","54","12","13","57","4"
"3036","2009-06-11 09:25:03","45","11","10","53","1"
"3036","2009-06-11 09:29:03","22","3","7","69","8"
"3036","2009-06-11 09:29:03","25","2","5","54","2"
"3036","2009-06-11 09:29:03","43","1","7","72","2"
"3036","2009-06-11 09:29:03","35","13","11","47","3"
"3036","2009-06-11 09:29:03","31","12","9","51","3"
"3036","2009-06-11 09:29:03","32","11","7","48","0"
"3036","2009-06-11 09:31:02","22","3","7","79","8"
"3036","2009-06-11 09:31:02","38","2","12","50","6"
"3036","2009-06-11 09:31:02","54","1","11","68","3"
"3036","2009-06-11 09:31:02","37","13","14","56","7"
"3036","2009-06-11 09:31:02","50","12","15","56","5"
"3036","2009-06-11 09:31:02","41","11","8","53","0"
"3036","2009-06-11 09:35:01","25","3","8","63","9"
"3036","2009-06-11 09:35:01","33","2","8","63","4"
"3036","2009-06-11 09:35:01","50","1","8","61","0"
"3036","2009-06-11 09:35:01","40","13","12","58","5"
"3036","2009-06-11 09:35:01","41","12","11","51","2"
"3036","2009-06-11 09:35:01","46","11","9","51","0"
"3036","2009-06-11 09:37:01","16","3","5","33","5"
"3036","2009-06-11 09:37:01","28","2","5","63","2"
"3036","2009-06-11 09:37:01","35","1","6","63","0"
"3036","2009-06-11 09:37:01","33","13","14","45","6"
"3036","2009-06-11 09:37:01","36","12","14","46","3"
"3036","2009-06-11 09:37:01","45","11","10","49","1"
"3036","2009-06-11 09:39:00","27","3","7","60","4"
"3036","2009-06-11 09:39:00","33","2","10","53","5"
"3036","2009-06-11 09:39:00","47","1","10","58","2"
"3036","2009-06-11 09:39:00","23","13","10","57","6"
"3036","2009-06-11 09:39:00","46","12","13","54","4"
"3036","2009-06-11 09:39:00","36","11","7","65","3"
"3036","2009-06-11 09:41:00","30","3","11","50","12"
"3036","2009-06-11 09:41:00","38","2","11","57","8"
"3036","2009-06-11 09:41:00","53","1","11","56","1"
"3036","2009-06-11 09:41:00","29","13","8","49","0"
"3036","2009-06-11 09:41:00","53","12","17","48","5"
"3036","2009-06-11 09:41:00","47","11","10","48","1"
"3036","2009-06-11 09:42:59","17","3","4","45","3"
"3036","2009-06-11 09:42:59","37","2","8","50","3"
"3036","2009-06-11 09:42:59","52","1","10","63","1"
"3036","2009-06-11 09:42:59","43","13","20","51","9"
"3036","2009-06-11 09:42:59","45","12","15","41","2"
"3036","2009-06-11 09:42:59","43","11","10","51","2"
"3036","2009-06-11 09:44:59","35","3","8","67","5"
"3036","2009-06-11 09:44:59","31","2","8","49","3"
"3036","2009-06-11 09:44:59","49","1","9","67","1"
"3036","2009-06-11 09:44:59","37","13","14","50","6"
"3036","2009-06-11 09:44:59","46","12","14","49","5"
"3036","2009-06-11 09:44:59","39","11","10","39","0"
"3036","2009-06-11 09:46:58","20","3","8","65","7"
"3036","2009-06-11 09:46:58","35","2","9","59","4"
"3036","2009-06-11 09:46:58","44","1","8","67","1"
"3036","2009-06-11 09:46:58","33","13","12","45","3"
"3036","2009-06-11 09:46:58","44","12","11","52","2"
"3036","2009-06-11 09:46:58","41","11","9","43","0"
"3036","2009-06-11 09:50:57","23","3","7","76","7"
"3036","2009-06-11 09:50:57","44","2","13","57","6"
"3036","2009-06-11 09:50:57","55","1","12","61","2"
"3036","2009-06-11 09:50:57","41","13","44","11","7"
"3036","2009-06-11 09:50:57","38","12","38","10","14"
"3036","2009-06-11 09:50:57","49","11","35","13","9"
"3036","2009-06-11 09:54:56","26","3","7","66","6"
"3036","2009-06-11 09:54:56","34","2","8","56","3"
"3036","2009-06-11 09:54:56","54","1","11","60","0"
"3036","2009-06-11 09:54:56","39","13","57","8","3"
"3036","2009-06-11 09:54:56","46","12","33","14","6"
"3036","2009-06-11 09:54:56","45","11","32","13","8"
"3036","2009-06-11 09:56:56","29","3","6","57","5"
"3036","2009-06-11 09:56:56","36","2","9","55","3"
"3036","2009-06-11 09:56:56","46","1","9","61","0"
"3036","2009-06-11 09:56:56","43","13","39","13","2"
"3036","2009-06-11 09:56:56","37","12","30","29","3"
"3036","2009-06-11 09:56:56","42","11","30","34","13"
"3036","2009-06-11 09:58:56","26","3","7","68","4"
"3036","2009-06-11 09:58:56","36","2","9","54","4"
"3036","2009-06-11 09:58:56","47","1","8","68","1"
"3036","2009-06-11 09:58:56","37","13","24","38","5"
"3036","2009-06-11 09:58:56","39","12","24","33","8"
"3036","2009-06-11 09:58:56","48","11","19","41","3"
"3036","2009-06-11 10:00:55","28","3","9","72","12"
"3036","2009-06-11 10:00:55","32","2","8","57","3"
"3036","2009-06-11 10:00:55","55","1","12","64","2"
"3036","2009-06-11 10:00:55","46","13","20","42","7"
"3036","2009-06-11 10:00:55","47","12","16","47","4"
"3036","2009-06-11 10:00:55","54","11","14","45","1"
"3036","2009-06-11 10:02:55","23","3","7","74","6"
"3036","2009-06-11 10:02:55","32","2","8","46","3"
"3036","2009-06-11 10:02:55","44","1","7","62","0"
"3036","2009-06-11 10:02:55","27","13","10","54","6"
"3036","2009-06-11 10:02:55","43","12","15","48","6"
"3036","2009-06-11 10:02:55","41","11","10","44","1"
"3036","2009-06-11 10:04:54","26","3","7","60","5"
"3036","2009-06-11 10:04:54","36","2","9","51","3"
"3036","2009-06-11 10:04:54","52","1","9","62","0"
"3036","2009-06-11 10:04:54","52","13","17","52","6"
"3036","2009-06-11 10:04:54","54","12","15","50","2"
"3036","2009-06-11 10:04:54","51","11","12","43","1"
"3036","2009-06-11 10:06:54","17","3","6","57","6"
"3036","2009-06-11 10:06:54","35","2","11","59","7"
"3036","2009-06-11 10:06:54","44","1","8","66","1"
"3036","2009-06-11 10:06:54","30","13","9","50","4"
"3036","2009-06-11 10:06:54","46","12","12","46","0"
"3036","2009-06-11 10:06:54","47","11","11","48","1"
"3036","2009-06-11 10:08:53","21","3","7","64","6"
"3036","2009-06-11 10:08:53","30","2","9","56","4"
"3036","2009-06-11 10:08:53","49","1","9","59","1"
"3036","2009-06-11 10:08:53","41","13","12","50","2"
"3036","2009-06-11 10:08:53","53","12","16","47","2"
"3036","2009-06-11 10:08:53","44","11","9","54","1"
"3036","2009-06-11 10:10:53","21","3","8","64","7"
"3036","2009-06-11 10:10:53","33","2","8","59","6"
"3036","2009-06-11 10:10:53","42","1","9","66","2"
"3036","2009-06-11 10:10:53","28","13","11","48","4"
"3036","2009-06-11 10:10:53","45","12","11","59","2"
"3036","2009-06-11 10:10:53","48","11","9","53","1"
"3036","2009-06-11 10:12:52","27","3","8","67","7"
"3036","2009-06-11 10:12:52","54","2","13","54","5"
"3036","2009-06-11 10:12:52","66","1","16","51","4"
"3036","2009-06-11 10:12:52","42","13","14","51","5"
"3036","2009-06-11 10:12:52","39","12","12","52","5"
"3036","2009-06-11 10:12:52","37","11","8","56","1"
"3036","2009-06-11 10:14:52","18","3","6","37","6"
"3036","2009-06-11 10:14:52","38","2","10","51","4"
"3036","2009-06-11 10:14:52","46","1","10","56","3"
"3036","2009-06-11 10:14:52","25","13","11","50","4"
"3036","2009-06-11 10:14:52","44","12","13","50","5"
"3036","2009-06-11 10:14:52","45","11","9","53","0"
"3036","2009-06-11 10:16:51","26","3","7","72","11"
"3036","2009-06-11 10:16:51","40","2","7","53","2"
"3036","2009-06-11 10:16:51","51","1","9","65","2"
"3036","2009-06-11 10:16:51","39","13","16","42","5"
"3036","2009-06-11 10:16:51","51","12","12","53","1"
"3036","2009-06-11 10:16:51","50","11","11","51","1"
"3036","2009-06-11 10:18:51","19","3","7","56","6"
"3036","2009-06-11 10:18:51","35","2","8","57","2"
"3036","2009-06-11 10:18:51","56","1","11","58","0"
"3036","2009-06-11 10:18:51","43","13","19","44","4"
